7447	VSNL1	2	+	17721807
79677	SMC6	2	-	17845079
348654	GEN1	2	+	17935177
343930	MSGN1	2	+	17997786
3790	KCNS3	2	+	18059114
100526794	NT5C1B-RDH14	2	-	18735989
57665	RDH14	2	-	18735989
93034	NT5C1B	2	-	18744137
100616307	MIR4757	2	+	19548190
130497	OSR1	2	-	19551246
400946	LINC00954	2	+	20068615
130502	TTC32	2	-	20096514
57539	WDR35	2	-	20110029
101928222	LOC101928222	2	+	20189965
4148	MATN3	2	-	20191813
9741	LAPTM4A	2	-	20232411
6382	SDC1	2	-	20400558
23369	PUM2	2	-	20448453
388	RHOB	2	+	20646832
100874343	HS1BP3-IT1	2	-	20790535
64342	HS1BP3	2	-	20817564
151449	GDF7	2	+	20866424
60526	LDAH	2	-	20883774
338	APOB	2	-	21224301
100129278	TDRD15	2	+	21346858
645949	LOC645949	2	-	21910306
102723362	LOC102723362	2	+	22759351
114818	KLHL29	2	+	23608298
54454	ATAD2B	2	-	23971534
165324	UBXN2A	2	+	24163376
388931	MFSD2B	2	+	24232953
80304	C2orf44	2	-	24252206
2281	FKBP1B	2	+	24272584
51639	SF3B6	2	-	24290454
375190	FAM228B	2	+	24299744
9540	TP53I3	2	-	24300303
375189	PFN4	2	-	24337679
375190	FAM228B	2	+	24346350
653140	FAM228A	2	+	24397912
50618	ITSN2	2	-	24425735
8648	NCOA1	2	+	24807346
391356	PTRHD1	2	-	25013136
79172	CENPO	2	+	25016175
109	ADCY3	2	-	25042039
51277	DNAJC27	2	-	25166505
729723	DNAJC27-AS1	2	+	25194981
22979	EFR3B	2	+	25264973
5443	POMC	2	-	25383722
1788	DNMT3A	2	-	25455830
100302246	MIR1301	2	-	25551509
1838	DTNB	2	-	25600067
55252	ASXL2	2	-	25962253
3797	KIF3C	2	-	26149455
10890	RAB10	2	+	26256729
150946	GAREML	2	+	26395960
3030	HADHA	2	-	26413504
3032	HADHB	2	+	26467616
165082	ADGRF3	2	-	26531041
85465	EPT1	2	+	26568954
92749	DRC1	2	+	26624784
9381	OTOF	2	-	26680071
339778	C2orf70	2	+	26785481
130106	CIB4	2	-	26804073
3777	KCNK3	2	+	26915581
54978	SLC35F6	2	+	26987142
1058	CENPA	2	+	27008882
56896	DPYSL5	2	+	27070969
22924	MAPRE3	2	+	27193239
54867	TMEM214	2	+	27255774
100874031	AGBL5-AS1	2	-	27272551
60509	AGBL5	2	+	27274491
100128731	OST4	2	-	27293342
11117	EMILIN1	2	+	27301435
3795	KHK	2	+	27309611
10669	CGREF1	2	-	27322221
84696	ABHD1	2	+	27346657
10113	PREB	2	-	27353625
339779	PRR30	2	-	27359715
150921	TCF23	2	+	27371945
8884	SLC5A6	2	-	27422455
51374	ATRAID	2	+	27434899
790	CAD	2	+	27440258
7781	SLC30A3	2	-	27477440
285126	DNAJC5G	2	+	27498289
57159	TRIM54	2	+	27505297
7349	UCN	2	-	27530265
4358	MPV17	2	-	27532360
2976	GTF3C2	2	-	27548716
100505624	GTF3C2-AS1	2	+	27558409
8890	EIF2B4	2	-	27587219
9784	SNX17	2	+	27593363
130557	ZNF513	2	-	27600098
5496	PPM1G	2	-	27604066
2498	FTH1P3	2	-	27615490
29959	NRBP1	2	+	27651473
200634	KRTCAP3	2	+	27665233
26160	IFT172	2	-	27667240
64838	FNDC4	2	-	27714750
2646	GCKR	2	+	27719706
84226	C2orf16	2	+	27799389
84450	ZNF512	2	+	27805836
79635	CCDC121	2	-	27848506
11321	GPN1	2	+	27851515
9913	SUPT7L	2	-	27873676
22950	SLC4A1AP	2	+	27886338
9553	MRPL33	2	+	27994584
64080	RBKS	2	-	28004231
100302650	BRE-AS1	2	-	28112323
9577	BRE	2	+	28113482
100422965	MIR4263	2	+	28219234
100505736	LOC100505736	2	-	28371424
100505716	LOC100505716	2	-	28530558
403150	FLJ31356	2	-	28607276
2355	FOSL2	2	+	28615779
151056	PLB1	2	+	28718938
5500	PPP1CB	2	+	28974614
245711	SPDYA	2	+	29033700
55006	TRMT61B	2	-	29072688
23160	WDR43	2	+	29117509
692209	SNORD92	2	+	29136528
26796	SNORD53	2	+	29149933
165186	FAM179A	2	+	29204164
388939	C2orf71	2	-	29284556
79745	CLIP4	2	+	29320542
238	ALK	2	-	29415640
51646	YPEL5	2	+	30369750
81606	LBH	2	+	30454397
285043	LOC285043	2	+	30569512
253558	LCLAT1	2	+	30670092
92291	CAPN13	2	-	30945638
79623	GALNT14	2	-	31133331
440854	CAPN14	2	-	31395922
30845	EHD3	2	+	31456880
7498	XDH	2	-	31557188
6716	SRD5A2	2	-	31749656
51072	MEMO1	2	-	32092879
84661	DPY30	2	-	32248972
6683	SPAST	2	+	32288680
55676	SLC30A6	2	+	32390910
58484	NLRC4	2	-	32449518
84272	YIPF4	2	+	32502958
57448	BIRC6	2	+	32582096
693143	MIR558	2	+	32757220
103752586	BIRC6-AS2	2	-	32782588
55622	TTC27	2	+	32853087
100616219	MIR4765	2	+	32860322
285045	LINC00486	2	+	33050510
100271832	LOC100271832	2	+	33152194
4052	LTBP1	2	+	33172369
100616136	MIR4430	2	+	33643583
25780	RASGRP3	2	+	33661416
25940	FAM98A	2	-	33808728
104355287	LINC01317	2	+	33931953
151325	MYADML	2	-	33951128
104355288	LINC01320	2	+	34902624
100288911	LOC100288911	2	-	36581892
51232	CRIM1	2	+	36583370
9637	FEZ2	2	-	36779404
5212	VIT	2	+	36923833
6801	STRN	2	-	37064841
54497	HEATR5B	2	-	37208144
253635	GPATCH11	2	+	37311594
5610	EIF2AK2	2	-	37332284
391365	SULT6B1	2	-	37394963
100505876	CEBPZOS	2	+	37423635
10153	CEBPZ	2	-	37428775
55471	NDUFAF7	2	+	37458774
23683	PRKD3	2	-	37477646
25797	QPCT	2	+	37571753
10602	CDC42EP3	2	-	37869025
101929559	LINC00211	2	-	38053390
151393	RMDN2	2	+	38152462
101410544	RMDN2-AS1	2	-	38177477
151393	RMDN2	2	+	38177587
1545	CYP1B1	2	-	38294746
285154	CYP1B1-AS1	2	+	38358247
64225	ATL2	2	-	38521099
101929596	LOC101929596	2	-	38685780
92906	HNRNPLL	2	-	38790328
130589	GALM	2	+	38893052
6432	SRSF7	2	-	38970741
79833	GEMIN6	2	+	39005327
90957	DHX57	2	-	39024876
729967	MORN2	2	+	39103103
100271715	ARHGEF33	2	+	39146504
375196	LOC375196	2	-	39186429
6654	SOS1	2	-	39208690
344387	CDKL4	2	-	39405688
8491	MAP4K3	2	-	39476407
728730	LOC728730	2	+	39664557
130733	TMEM178A	2	+	39892638
80745	THUMPD2	2	-	39963200
100128590	SLC8A1-AS1	2	+	40144774
6546	SLC8A1	2	-	40339286
388942	LOC388942	2	+	42104695
101929723	LOC101929723	2	-	42158739
400950	C2orf91	2	-	42162508
91461	PKDCC	2	+	42275161
102723824	LOC102723824	2	-	42369575
27436	EML4	2	+	42396478
9167	COX7A2L	2	-	42577645
170850	KCNG3	2	-	42669157
57504	MTA3	2	+	42721709
165140	OXER1	2	-	42989639
23498	HAAO	2	-	42994229
102723854	LOC102723854	2	-	43254992
678	ZFP36L2	2	-	43449541
100129726	LINC01126	2	+	43454350
63892	THADA	2	-	43457975
130271	PLEKHH2	2	+	43864439
728819	C1GALT1C1L	2	-	43902292
51626	DYNC2LI1	2	+	44001178
64240	ABCG5	2	-	44039611
64241	ABCG8	2	+	44066103
10128	LRPPRC	2	-	44113363
5495	PPM1B	2	+	44395942
6519	SLC3A1	2	+	44502597
9581	PREPL	2	-	44544748
79823	CAMKMT	2	+	44589043
100616475	MIR548AD	2	-	44776630
100506108	SIX3-AS1	2	-	45167293
6496	SIX3	2	+	45169037
10736	SIX2	2	-	45232324
400952	LINC01121	2	-	45401480
55133	SRBD1	2	-	45615819
5581	PRKCE	2	+	45879043
2034	EPAS1	2	+	46524541
101805491	LOC101805491	2	+	46656329
388946	TMEM247	2	+	46706704
90423	ATP6V1E2	2	-	46738986
23433	RHOQ	2	+	46769867
100506142	LOC100506142	2	-	46795396
5281	PIGF	2	-	46808413
9419	CRIPT	2	+	46844311
9655	SOCS5	2	+	46926099
388948	LINC01118	2	+	47043807
100134259	LINC01119	2	+	47055003
90411	MCFD2	2	-	47129009
57217	TTC7A	2	+	47143268
285051	C2orf61	2	-	47314130
805	CALM2	2	-	47387221
101927043	LOC101927043	2	-	47419544
4072	EPCAM	2	+	47596287
693144	MIR559	2	+	47604814
4436	MSH2	2	+	47630206
56660	KCNK12	2	-	47747915
644093	HCG2040054	2	+	47754676
2956	MSH6	2	+	48010221
80204	FBXO11	2	-	48034059
3344	FOXN2	2	+	48541795
129285	PPP1R21	2	+	48667908
286749	STON1-GTF2A1L	2	+	48757064
11037	STON1	2	+	48757308
286749	STON1-GTF2A1L	2	+	48796159
11036	GTF2A1L	2	+	48844919
3973	LHCGR	2	-	48913913
2492	FSHR	2	-	49189296
102465854	MIR548BA	2	+	49286742
9378	NRXN1	2	-	50145643
103504737	MIR8485	2	-	50923310
100616431	MIR4431	2	-	52929660
51130	ASB3	2	-	53897117
100302652	GPR75-ASB3	2	-	53897450
494143	CHAC2	2	+	53994929
27248	ERLEC1	2	+	54014068
100500850	MIR3682	2	-	54076259
10936	GPR75	2	-	54080050
23198	PSME4	2	-	54091204
98	ACYP2	2	+	54342410
388951	TSPYL6	2	-	54480315
129852	C2orf73	2	+	54558071
6711	SPTBN1	2	+	54683454
56969	RPL23AP32	2	+	54756359
6711	SPTBN1	2	+	54785531
400954	EML6	2	+	54952149
57142	RTN4	2	-	55199327
130162	CLHC1	2	-	55399687
6233	RPS27A	2	+	55459039
100616345	MIR4426	2	+	55461300
4528	MTIF2	2	-	55463756
344405	PRORSD1P	2	+	55509455
55704	CCDC88A	2	-	55514978
112942	CFAP36	2	+	55746731
57223	PPP4R3B	2	-	55774428
87178	PNPT1	2	-	55861198
2202	EFEMP1	2	-	56093097
104355290	MIR217HG	2	-	56190541
406999	MIR217	2	-	56210102
406998	MIR216A	2	-	56216085
100126319	MIR216B	2	-	56227849
100129434	LOC100129434	2	-	56400669
114800	CCDC85A	2	+	56411258
7444	VRK2	2	+	58134786
55120	FANCL	2	-	58386378
400955	LINC01122	2	+	58747888
101927285	LOC101927285	2	+	59444843
100616473	MIR4432	2	-	60614497
53335	BCL11A	2	-	60678302
64895	PAPOLG	2	+	60983365
400957	LINC01185	2	-	61074895
5966	REL	2	+	61108630
150962	PUS10	2	-	61167548
5194	PEX13	2	+	61244812
84542	KIAA1841	2	+	61293006
339803	LOC339803	2	-	61368727
339804	C2orf74	2	+	61372243
130872	AHSA2	2	+	61404555
9736	USP34	2	-	61414590
100124537	SNORA70B	2	-	61644379
7514	XPO1	2	-	61705069
84140	FAM161A	2	-	62051983
10575	CCT4	2	-	62095262
150684	COMMD1	2	+	62132803
10678	B3GNT2	2	+	62423262
100847087	MIR5192	2	+	62432961
200728	TMEM17	2	-	62727356
23301	EHBP1	2	+	62900986
100132215	LOC100132215	2	-	63271100
5013	OTX1	2	+	63277192
100169989	DBIL5P2	2	-	63344986
51057	WDPCP	2	-	63348535
4190	MDH1	2	+	63815743
7360	UGP2	2	+	64068098
51542	VPS54	2	-	64119667
57162	PELI1	2	-	64319786
150992	LINC00309	2	-	64412213
100507006	LOC100507006	2	+	64455535
102465833	MIR4433B	2	-	64567881
100616265	MIR4433A	2	+	64567893
29094	LGALSL	2	+	64681327
54812	AFTPH	2	+	64751439
100616419	MIR4434	2	+	64752647
339807	LOC339807	2	+	64834446
9792	SERTAD2	2	-	64858755
101927438	LOC101927438	2	-	65073264
400958	LOC400958	2	-	65128974
6509	SLC1A4	2	+	65215579
23177	CEP68	2	+	65283495
5861	RAB1A	2	-	65313988
10097	ACTR2	2	+	65454829
200734	SPRED2	2	-	65537985
100616464	MIR4778	2	-	66585381
729348	LOC729348	2	+	66610438
730198	MEIS1-AS3	2	-	66650475
4211	MEIS1	2	+	66662532
100873998	MEIS1-AS2	2	-	66666227
100507073	LOC100507073	2	+	66801162
101927577	LOC101927577	2	-	66924162
101060019	LOC101060019	2	+	67131568
102724321	LOC102724321	2	-	67148643
102800447	LOC102800447	2	+	67313578
644838	LOC644838	2	-	67350489
101927661	LOC101927661	2	+	67440540
54465	ETAA1	2	+	67624442
101927701	LOC101927701	2	-	68023186
10438	C1D	2	-	68269332
116143	WDR92	2	-	68357281
56902	PNO1	2	+	68385005
5534	PPP3R1	2	-	68405989
25927	CNRIP1	2	-	68511303
5341	PLEK	2	+	68592322
554251	FBXO48	2	-	68689505
200558	APLF	2	+	68694691
10887	PROKR1	2	+	68872954
9938	ARHGAP25	2	+	68961913
27302	BMP10	2	-	69092613
200504	GKN2	2	-	69172364
56287	GKN1	2	+	69201705
84168	ANTXR1	2	+	69240276
100423030	MIR3126	2	+	69330814
2673	GFPT1	2	-	69546901
27247	NFU1	2	-	69623245
22848	AAK1	2	-	69685127
100124535	SNORA36C	2	-	69747177
307	ANXA4	2	+	69969127
64395	GMCL1	2	+	70056818
11017	SNRNP27	2	+	70121075
4084	MXD1	2	+	70142173
151516	ASPRV1	2	-	70187224
400960	PCBP1-AS1	2	-	70189395
5093	PCBP1	2	+	70314585
100133985	LOC100133985	2	-	70351168
54980	C2orf42	2	-	70377017
7072	TIA1	2	-	70436576
51449	PCYOX1	2	+	70485231
6637	SNRPG	2	-	70508506
84908	FAM136A	2	-	70523108
7039	TGFA	2	-	70674412
100874273	TGFA-IT1	2	-	70694517
119	ADD2	2	-	70889216
344018	FIGLA	2	-	71004442
165530	CLEC4F	2	-	71035776
50489	CD207	2	-	71057343
104355141	LINC01143	2	+	71115001
25806	VAX2	2	+	71127720
525	ATP6V1B1	2	+	71162998
101927750	ATP6V1B1-AS1	2	-	71169143
79998	ANKRD53	2	+	71205575
113419	TEX261	2	-	71213068
79315	OR7E91P	2	+	71251205
55577	NAGK	2	+	71295408
84693	MCEE	2	-	71336806
10199	MPHOSPH10	2	+	71357444
400961	PAIP2B	2	-	71409868
27332	ZNF638	2	+	71558885
8291	DYSF	2	+	71680753
56603	CYP26B1	2	-	72356367
23233	EXOC6B	2	-	72406444
6697	SPR	2	+	73114512
2016	EMX1	2	+	73144604
94097	SFXN5	2	-	73169165
26056	RAB11FIP5	2	-	73300510
344022	NOTO	2	+	73429386
10322	SMYD5	2	+	73441366
84279	PRADC1	2	-	73455134
10574	CCT7	2	+	73461364
150726	FBXO41	2	-	73481810
1961	EGR4	2	-	73518057
7840	ALMS1	2	+	73612886
100874291	ALMS1-IT1	2	+	73684230
9027	NAT8	2	-	73867850
200420	ALMS1P	2	+	73872046
51471	NAT8B	2	-	73927636
51002	TPRKB	2	-	73956957
8446	DUSP11	2	-	73989325
388960	C2orf78	2	+	74011316
10617	STAMBP	2	+	74056043
72	ACTG2	2	+	74120093
1716	DGUOK	2	+	74153953
100874048	DGUOK-AS1	2	-	74185095
200424	TET3	2	+	74213531
388962	BOLA3	2	-	74362528
100507171	BOLA3-AS1	2	+	74375108
55233	MOB1A	2	-	74383211
10797	MTHFD2	2	+	74425690
57835	SLC4A5	2	-	74443369
1639	DCTN1	2	-	74588281
100189589	DCTN1-AS1	2	+	74612845
388963	C2orf81	2	-	74641303
84058	WDR54	2	+	74648885
6242	RTKN	2	-	74652988
100532735	INO80B-WBP1	2	+	74682150
83444	INO80B	2	+	74682150
23559	WBP1	2	+	74685527
7841	MOGS	2	-	74688184
116540	MRPL53	2	-	74699085
84865	CCDC142	2	-	74699959
64427	TTC31	2	+	74710200
85474	LBX2	2	-	74724644
151534	LBX2-AS1	2	+	74729744
84759	PCGF1	2	-	74732170
3196	TLX2	2	+	74741596
165545	DQX1	2	-	74745258
550	AUP1	2	-	74753775
27429	HTRA2	2	+	74756532
84695	LOXL3	2	-	74759386
1796	DOK1	2	+	74776147
130951	M1AP	2	-	74785010
10505	SEMA4F	2	+	74881355
3099	HK2	2	+	75059782
102724515	LINC01291	2	+	75136258
56655	POLE4	2	+	75185775
6869	TACR1	2	-	75273590
100846995	MIR5000	2	+	75317939
84141	EVA1A	2	-	75719444
101927884	LOC101927884	2	+	75751194
9801	MRPL19	2	+	75873909
6936	GCFC2	2	-	75889832
80059	LRRTM4	2	-	76974850
101927907	LOC101927907	2	+	77213091
80059	LRRTM4	2	-	77743787
101927967	LOC101927967	2	-	77970822
101927926	LOC101927926	2	+	78143060
100170221	SNAR-H	2	-	78182033
101927948	LOC101927948	2	+	78315856
130120	REG3G	2	+	79252812
5968	REG1B	2	-	79312149
5967	REG1A	2	+	79347584
5969	REG1P	2	-	79362629
5068	REG3A	2	-	79384132
101927987	LOC101927987	2	-	79720842
1496	CTNNA2	2	+	79740060
100422888	MIR4264	2	-	79876420
102465877	MIR8080	2	-	80093621
347730	LRRTM1	2	-	80529003
1496	CTNNA2	2	+	80532230
100507201	LOC100507201	2	-	81688483
1720	LOC1720	2	+	83083927
388965	FUNDC2P2	2	+	84517806
8802	SUCLG1	2	-	84650647
1768	DNAH6	2	+	84743579
129293	TRABD2A	2	-	85048791
9168	TMSB10	2	+	85132763
56888	KCMF1	2	+	85198231
83439	TCF7L1	2	+	85360583
10618	TGOLN2	2	-	85545141
54884	RETSAT	2	-	85569078
84173	ELMOD3	2	+	85581843
822	CAPG	2	-	85621871
284948	SH2D6	2	+	85661918
100630918	PARTICL	2	-	85764590
4144	MAT2A	2	+	85766101
2677	GGCX	2	-	85771978
8673	VAMP8	2	+	85804614
10791	VAMP5	2	+	85811531
51255	RNF181	2	+	85822837
129303	TMEM150A	2	-	85825670
10713	USP39	2	+	85829965
388969	C2orf68	2	-	85832376
10713	USP39	2	+	85839226
6439	SFTPB	2	-	85884440
10578	GNLY	2	+	85921414
84913	ATOH8	2	+	85980909
102466516	MIR6071	2	-	86010723
284950	LOC284950	2	+	86042253
8869	ST3GAL5	2	-	86066271
101928113	ST3GAL5-AS1	2	+	86116403
90784	LOC90784	2	-	86247339
25885	POLR1A	2	-	86253451
55037	PTCD3	2	+	86333305
692225	SNORD94	2	+	86362993
10989	IMMT	2	-	86371055
100616159	MIR4779	2	-	86420149
51318	MRPL35	2	+	86426556
65055	REEP1	2	-	86441120
55818	KDM3A	2	+	86668271
100526767	RNF103-CHMP3	2	-	86730553
51652	CHMP3	2	-	86730553
7844	RNF103	2	-	86830516
64795	RMND5A	2	+	86947414
925	CD8A	2	-	87011728
926	CD8B	2	-	87042460
100286979	ANAPC1P1	2	+	87088948
729857	RGPD2	2	+	87140935
400966	RGPD1	2	+	87144738
5342	PLGLB2	2	-	87237588
5343	PLGLB1	2	-	87237588
285074	LOC285074	2	-	87257798
100616165	MIR4771-2	2	+	87421909
100616370	MIR4771-1	2	+	87421909
112597	LINC00152	2	+	87754974
100616499	MIR4435-1	2	+	87929274
100616341	MIR4435-2	2	+	87929279
5342	PLGLB2	2	+	88047606
5343	PLGLB1	2	+	88047610
400966	RGPD1	2	-	88055479
729857	RGPD2	2	-	88056718
51315	KRCC1	2	-	88326722
150572	SMYD1	2	+	88367299
100616447	MIR4780	2	-	88382038
2168	FABP1	2	-	88422508
55258	THNSL2	2	+	88469814
344167	FOXI3	2	-	88747726
200523	TEX37	2	+	88824169
101928371	LOC101928371	2	+	88838238
9451	EIF2AK3	2	-	88856259
22934	RPIA	2	+	88991176
645784	ANKRD36BP2	2	+	89065419
100616399	MIR4436A	2	+	89111884
654342	LOC654342	2	-	91824709
645367	GGT8P	2	+	91963368
440888	ACTR3BP2	2	+	92129159
90499	FAM95A	2	-	95421071
729171	ANKRD20A8P	2	-	95426673
442028	LOC442028	2	-	95534430
150483	TEKT4	2	+	95537178
4118	MAL	2	+	95691400
64969	MRPS5	2	-	95752952
84874	ZNF514	2	-	95813400
7549	ZNF2	2	+	95831162
150696	PROM2	2	+	95940201
30818	KCNIP3	2	+	95963072
51011	FAHD2A	2	+	96068448
653192	TRIM43B	2	-	96142715
129868	TRIM43	2	+	96257766
150759	LINC00342	2	-	96472800
400986	ANKRD36C	2	-	96515296
729234	FAHD2CP	2	+	96676299
150763	GPAT2	2	-	96687694
151	ADRA2B	2	-	96778623
431705	ASTL	2	-	96789589
1844	DUSP2	2	-	96808908
56910	STARD7	2	-	96850603
285033	STARD7-AS1	2	+	96874154
55654	TMEM127	2	-	96915946
9391	CIAO1	2	+	96931884
23020	SNRNP200	2	-	96940074
150771	ITPRIPL1	2	+	96991062
23397	NCAPH	2	+	97001479
93082	NEURL3	2	-	97163380
10865	ARID5A	2	+	97202464
55683	KANSL3	2	-	97258892
90342	FER1L5	2	+	97308474
81562	LMAN2L	2	-	97371667
26504	CNNM4	2	+	97426639
100422928	MIR3127	2	+	97464015
26505	CNNM3	2	+	97481991
200539	ANKRD23	2	-	97503651
51239	ANKRD39	2	-	97513724
54910	SEMA4C	2	-	97525473
51252	FAM178B	2	-	97541619
101927053	LOC101927053	2	+	97584843
151313	FAHD2B	2	-	97749323
375248	ANKRD36	2	+	97779233
100506076	LOC100506076	2	+	97944454
100506123	LOC100506123	2	+	97949672
100506076	LOC100506076	2	-	98081676
100506123	LOC100506123	2	-	98081775
57730	ANKRD36B	2	-	98121261
1329	COX5B	2	+	98262521
10120	ACTR1B	2	-	98272402
728537	LINC01125	2	+	98286206
7535	ZAP70	2	+	98330031
23505	TMEM131	2	-	98372801
200403	VWA3B	2	+	98703595
1261	CNGA3	2	+	98962618
3631	INPP4A	2	+	99061321
493753	COA5	2	-	99215786
25972	UNC50	2	+	99225042
11320	MGAT4A	2	-	99235569
101927070	LOC101927070	2	-	99377526
343990	KIAA1211L	2	-	99410309
80705	TSGA10	2	-	99613724
150590	C2orf15	2	+	99758185
51601	LIPT1	2	+	99771418
129531	MITD1	2	-	99785726
51263	MRPL30	2	+	99797542
254773	LYG2	2	-	99858711
129530	LYG1	2	-	99900701
10190	TXNDC9	2	-	99935487
9669	EIF5B	2	+	99953834
51455	REV1	2	-	100016938
3899	AFF3	2	-	100163716
150577	LINC01104	2	+	100824716
164832	LONRF2	2	-	100889753
9486	CHST10	2	-	101008322
129521	NMS	2	+	101086944
79031	PDCL3	2	+	101179418
4862	NPAS2	2	+	101436613
101927142	LOC101927142	2	-	101589110
6160	RPL31	2	+	101618691
11138	TBC1D8	2	-	101623690
55571	CNOT11	2	+	101869345
692205	SNORD89	2	-	101889398
284996	RNF149	2	-	101892063
100847007	MIR5696	2	+	101925912
200407	CREG2	2	-	101964816
731220	RFX8	2	-	102013823
9448	MAP4K4	2	+	102314165
100506328	LINC01127	2	+	102599927
7850	IL1R2	2	+	102608306
3554	IL1R1	2	+	102686836
8808	IL1RL2	2	+	102803433
9173	IL1RL1	2	+	102927962
8809	IL18R1	2	+	102972743
8807	IL18RAP	2	+	103035250
100616157	MIR4772	2	+	103048749
389015	SLC9A4	2	+	103089762
6549	SLC9A2	2	+	103236148
84804	MFSD9	2	-	103333666
130827	TMEM182	2	+	103378490
100287010	LOC100287010	2	-	104995308
150568	LINC01102	2	+	105050805
101927360	LINC01103	2	-	105104914
284998	LINC01114	2	-	105363095
100506421	LINC01158	2	-	105421883
5455	POU3F3	2	+	105470526
102682016	LINC01159	2	-	105481955
102724691	LOC102724691	2	-	105552699
64965	MRPS9	2	+	105654483
101927492	UTAT33	2	-	105713510
11250	GPR45	2	+	105858200
9392	TGFBRAP1	2	-	105880847
79074	C2orf49	2	+	105953816
2274	FHL2	2	-	105977283
285000	LOC285000	2	-	106209554
8440	NCK2	2	+	106361520
84417	C2orf40	2	+	106682113
80146	UXS1	2	-	106709759
285189	PLGLA	2	+	106998570
653489	RGPD3	2	-	107021136
84620	ST6GAL2	2	-	107418056
100847045	MIR548AU	2	-	107766121
104326057	GACAT1	2	+	108370568
729121	RGPD4-AS1	2	-	108439520
285190	RGPD4	2	+	108443388
60482	SLC5A7	2	+	108602970
102724774	LINC01594	2	-	108784204
442038	SULT1C3	2	+	108863651
6819	SULT1C2	2	+	108905095
151234	SULT1C2P1	2	+	108938694
27233	SULT1C4	2	+	108994421
9648	GCC2	2	+	109065577
3987	LIMS1	2	+	109150811
5903	RANBP2	2	+	109335937
165055	CCDC138	2	+	109403206
10913	EDAR	2	-	109510927
100287216	SH3RF3-AS1	2	-	109743784
344558	SH3RF3	2	+	109745997
100422863	MIR4265	2	-	109757946
100423027	MIR4266	2	-	109930027
151011	SEPT10	2	-	110300374
65124	SOWAHC	2	+	110371911
729540	RGPD6	2	+	110550335
84220	RGPD5	2	+	110550335
100271835	LIMS3-LOC440895	2	+	110656009
100288695	LIMS3L	2	+	110656009
96626	LIMS3	2	+	110656009
100288570	LOC100288570	2	+	110705267
440895	LOC440895	2	+	110705267
440894	LINC01123	2	+	110744557
100422994	MIR4267	2	-	110827538
7851	MALL	2	-	110841447
100616123	MIR4436B1	2	-	110844010
100847033	MIR4436B2	2	-	110844010
4867	NPHP1	2	-	110880914
205251	LINC00116	2	-	110969106
100507334	LOC100507334	2	+	111003215
100616123	MIR4436B1	2	+	111042430
100847033	MIR4436B2	2	+	111042430
151009	LINC01106	2	-	111132686
440894	LINC01123	2	-	111133765
100271835	LIMS3-LOC440895	2	-	111160496
100288570	LOC100288570	2	-	111160496
440895	LOC440895	2	-	111160496
100288695	LIMS3L	2	-	111203460
96626	LIMS3	2	-	111203460
100288695	LIMS3L	2	-	111222628
96626	LIMS3	2	-	111222628
729540	RGPD6	2	-	111271379
84220	RGPD5	2	-	111271398
729540	RGPD6	2	-	111296065
84220	RGPD5	2	-	111296065
699	BUB1	2	-	111395275
55289	ACOXL	2	+	111490150
400997	LOC400997	2	-	111855918
10018	BCL2L11	2	+	111878491
100616499	MIR4435-1	2	-	112078589
100616341	MIR4435-2	2	-	112078590
541471	MIR4435-2HG	2	-	112124591
64682	ANAPC1	2	-	112525214
100616165	MIR4771-2	2	-	112528638
100616370	MIR4771-1	2	-	112528638
10461	MERTK	2	+	112656191
84910	TMEM87B	2	+	112812800
129804	FBLN7	2	+	112895962
84524	ZC3H8	2	-	112973439
376940	ZC3H6	2	+	113033178
727851	RGPD8	2	-	113125946
84220	RGPD5	2	-	113125965
150465	TTL	2	+	113239743
84172	POLR1B	2	+	113299492
84269	CHCHD5	2	+	113342014
400999	FLJ42351	2	-	113399407
6574	SLC20A1	2	+	113403434
150468	CKAP2L	2	-	113493927
3552	IL1A	2	-	113531492
3553	IL1B	2	-	113587337
27178	IL37	2	+	113670548
56300	IL36G	2	+	113735596
27179	IL36A	2	+	113763449
27177	IL36B	2	-	113779668
26525	IL36RN	2	+	113816215
84639	IL1F10	2	+	113825547
3557	IL1RN	2	+	113875470
23550	PSD4	2	+	113931560
7849	PAX8	2	-	113973574
654433	PAX8-AS1	2	+	113993104
150472	CBWD2	2	+	114195268
200350	FOXD4L1	2	+	114256661
101929127	PGM5P3-AS1	2	-	114285145
103344932	PGM5P4-AS1	2	-	114286224
654412	FAM138B	2	+	114334959
100302128	MIR1302-3	2	-	114340536
375260	WASH2P	2	+	114341230
84771	DDX11L2	2	-	114356605
118433	RPL23AP7	2	-	114368816
11159	RABL2A	2	+	114384806
80255	SLC35F5	2	-	114470369
100616208	MIR4782	2	-	114478867
101060091	LOC101060091	2	-	114588760
10096	ACTR3	2	+	114647511
100499194	LOC100499194	2	-	114735246
440900	LINC01191	2	+	114737146
57628	DPP10	2	+	115199899
101927591	DPP10-AS3	2	-	115585918
57628	DPP10	2	+	115822247
389023	DPP10-AS1	2	-	115901625
57628	DPP10	2	+	115919513
8886	DDX18	2	+	118572255
54520	CCDC93	2	-	118673054
51141	INSIG2	2	+	118846050
101927709	LOC101927709	2	-	119357359
2019	EN1	2	-	119599747
8685	MARCO	2	+	119699745
165257	C1QL2	2	-	119913819
55240	STEAP3	2	+	119981384
100874111	STEAP3-AS1	2	-	120001998
130355	C2orf76	2	-	120060020
1622	DBI	2	+	120124500
140738	TMEM37	2	+	120189446
